bl,var_short,jahr,quartal,monat,wert,name_de,name_en,description_de,description_en,type,BL_long,BL_eng
M,BPEW1,2022,3,7,68.0044,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,BPEW1,2022,4,10,74.4704,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,BPEW1,2023,1,1,59.3052,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,BPEW1,2023,2,4,38.1396,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2019,1,1,8.6074,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2019,2,4,8.7652,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2019,3,7,18.3202,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2019,4,10,11.3656,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2020,1,1,9.9176,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2020,2,4,10.0599,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2020,3,7,9.9879,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2020,4,10,11.5925,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2021,1,1,7.6567,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2021,2,4,4.3598,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2021,3,7,12.2044,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2021,4,10,11.8741,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2022,1,1,17.6319,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2022,2,4,11.6577,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2022,3,7,8.9387,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2022,4,10,8.8933,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2023,1,1,7.9545,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEW1,2023,2,4,1.5697,Bau – Geschäftslage zur Zeit,Construction – current business situation,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEWS,2019,1,1,4.4168,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEWS,2019,2,4,-1.1012,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEWS,2019,3,7,3.2013,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEWS,2019,4,10,0.6441,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEWS,2020,1,1,2.1679,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEWS,2020,2,4,-48.7297,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEWS,2020,3,7,-14.0065,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEWS,2020,4,10,-19.4442,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEWS,2021,1,1,-10.3628,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEWS,2021,2,4,20.0594,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEWS,2021,3,7,22.7494,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
M,GLPEWS,2021,4,10,17.8589,Sachgütererzeugung – Geschäftslageerwartungen in den n. 6 Monaten,Manufacturing – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Steiermark,Styria
